pathway,pval,padj,log2err,ES,NES,size,leadingEdge
WP_GLUTATHIONE_METABOLISM,0.706638115631692,0.963331243271381,0.0650877566917313,-0.29094704954579,-0.85006786932138,20,GSTA1 GPX2 GSTT2 GSS
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.710526315789474,0.967963386727689,0.0702812841717392,-0.238985201574664,-0.892910305294649,60,ST8SIA5 ST8SIA2 GMPPB NEU3 DHDDS AMDHD2 MVD SRD5A3 NUDT14 NEU4 ST3GAL3 ST6GAL2 DOLK MPI ST6GALNAC6 FUOM SLC35C1 CMAS ST6GALNAC5 ST3GAL4 PMM2 ST3GAL5
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,0.712962962962963,0.969944099854506,0.0577308549299813,0.284123353332988,0.836138874844566,26,FGF2 FGF10 FGF17 GAB1 PIK3CA SOS1 PLCG1 SHC1 FRS2
WP_KALLMANN_SYNDROME,0.712742980561555,0.969944099854506,0.0650877566917313,-0.284159296521066,-0.839118580170568,21,PROKR2 SEMA3E PRKCQ MYRF
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.713665943600868,0.970231799358204,0.0652353056017703,-0.294169561411876,-0.835308057791337,18,ABCG5 ABCG8 ABCG4 ABCD2 ABCA2 ABCA3
REACTOME_NICOTINATE_METABOLISM,0.714545454545455,0.970758931364575,0.0567672387487446,0.280415401250881,0.834544689382165,28,BST1 PARP9 NAMPT PARP4 NADK2 NT5E SLC5A8 PARP14 PARP8 NUDT12 PARP16 QPRT
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,0.716239316239316,0.971964917679643,0.05378728077603,0.242803649970834,0.85354082613736,56,HGF CDKN1A PIK3R2 RAP1B RAP1A GAB1 PIK3CA STAT3 PAK2 MET SOS1 CBL PLCG1 RAF1 SOS2 ETS1 ARAF RPL11 PIK3CD PAK4
WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,0.716417910447761,0.971964917679643,0.0578529757032509,0.303436310737411,0.819709301596768,17,UPB1 OTC DPYD RRM2
PID_MET_PATHWAY,0.717138103161398,0.972273774478433,0.0524827622635459,0.230967130917086,0.861537529014814,79,HGF PXN CDH1 MAP3K1 RIN2 EIF4EBP1 INPPL1 RAP1B SNAI1 RAP1A GAB1 PIK3CA NCK1 PAK2 PTPN2 MET SOS1 CBL PLCG1 RAF1 SHC1 ETS1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.720216606498195,0.975777337836264,0.0560595875032335,0.27764424287978,0.828078684471558,27,NOS3 CAV1 VAV3 VAV1 CDH5 RICTOR PAK2 JUP
REACTOME_CGMP_EFFECTS,0.722814498933902,0.978625391560715,0.0637845390312975,-0.30391426284714,-0.828991693361733,15,PDE2A PDE1A PDE11A PDE10A ITPR1 KCNMB1 PDE1B
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,0.723367697594502,0.978703108328682,0.0535669384770951,0.241702115264984,0.859889290712007,61,REST SNAI2 NR2E1 MECOM BMI1 HDAC1 EZH2 SNAI1 PHC3 EED MTA2 CBX2 RCOR1 SUZ12 TP53 PPARG RBBP7 MAF1 SALL4 ATF2 JUN HDAC7 HDAC2
WP_PPARALPHA_PATHWAY,0.727272727272727,0.983312577833126,0.0568864160475701,0.295633512916795,0.828677548908333,21,MYC PLTP PPARA DBI RXRA CPT1A CDK1 ACADM NR1H3 CCND1 APOA1 SCP2
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.727906976744186,0.983496490138962,0.0676760401641789,-0.234803082191781,-0.867162056018153,55,RRP7A NOL6 TBL3 WDR46 NOC4L PDCD11 DHX37 IMP4 RRP36 DDX49 RRP9 NHP2 TSR3 NAT10 UTP14A RPS9 UTP3 NOP56 PWP2 EMG1 WDR3 UTP18 UTP15 UTP6 BMS1 UTP20 IMP3 DCAF13 KRR1 PNO1 UTP14C NOP10 WDR43 DIMT1 FCF1 RPS2 WDR75 GAR1 NOP14 NOP58 DKC1 RPS14 MPHOSPH10 RCL1 HEATR1 DDX47 RPS7 TRMT112 DDX52 FBL RPS6 WDR36 THUMPD1 NOP2 NOL11
PID_ECADHERIN_NASCENT_AJ_PATHWAY,0.72887323943662,0.98412843683166,0.0543434390269162,0.254882130866712,0.828218852343013,38,IQGAP1 CDH1 RAP1B RAP1A PIK3CA WASF2 ENAH JUP ABI1 CCND1 TJP1 RHOA CRK CTNNA1 ARF6 NCKAP1 ITGAE
REACTOME_FERTILIZATION,0.729477611940299,0.984271227594087,0.0570059526582387,0.300208660537831,0.810990058720177,17,B4GALT1 HVCN1 ZP1 ZP3 IZUMO4 IZUMO1
PID_RET_PATHWAY,0.734657039711191,0.9899064821774,0.0551351763385257,0.25449723504322,0.829110962538595,39,DOK1 PXN RAP1A GAB1 PIK3CA NCK1 IRS1 IRS2 SOS1 CREB1 SHC1 FRS2 RHOA PRKCA PDLIM7 JUN CRK
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,0.734513274336283,0.9899064821774,0.0542315935495841,0.252863695387463,0.833402558483487,40,AQP4 GNG12 AQP1 GNG5 GNG11 AQP3
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.735915492957747,0.990925772918548,0.0538979025357319,0.253413668936504,0.823447204168186,38,TCEA1 CCNT1 POLR2J NELFA POLR2H GTF2F2 NCBP2 NCBP1 CDK7 NELFCD MNAT1 POLR2B GTF2H2 SUPT4H1 ELL POLR2D POLR2K SSRP1 GTF2H3 CDK9 POLR2L POLR2C CTDP1 ERCC3 GTF2H1 NELFE GTF2F1 POLR2G SUPT5H CCNH POLR2F POLR2I GTF2H4 SUPT16H NELFB ERCC2 POLR2E POLR2A
KEGG_ABC_TRANSPORTERS,0.73859649122807,0.992504747232274,0.0535669384770951,0.248595247148856,0.827466308963226,43,ABCA1 ABCC2 ABCC4 ABCA13 ABCA6 ABCB1 ABCC6 ABCC9 TAP1 ABCB4 ABCA9 ABCA4 ABCB7 ABCA7
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,0.738317757009346,0.992504747232274,0.0565299525056311,0.290626970643489,0.802025399095995,20,UBE2C ANAPC16 RB1 CDC26 SKP2
REACTOME_GABA_RECEPTOR_ACTIVATION,0.738461538461539,0.992504747232274,0.0523759084097997,0.239448254646825,0.8417454231555,56,KCNJ15 GABRR2 GNG12 GNG5 GNG11 KCNJ10 GNAI3
BIOCARTA_TPO_PATHWAY,0.746691871455577,0.99401372212693,0.0565299525056311,0.277391698321795,0.798138357765515,24,PIK3CG FOS STAT5A JAK2 PIK3CA STAT3 SOS1 PLCG1 RAF1 SHC1 STAT5B PRKCA JUN
KEGG_BUTANOATE_METABOLISM,0.747178329571106,0.99401372212693,0.0649407684612899,-0.260527999607959,-0.847088885929051,30,OXCT2 HMGCS1 ACSM4 ALDH1B1 ACAT2 GAD2 BDH1 AACS
KEGG_TIGHT_JUNCTION,0.744224422442244,0.99401372212693,0.0503964322442957,0.219049682400093,0.872279386274755,120,HCLS1 CLDN7 PARD3 YBX3 MYL12A MYLPF CLDN18 RAB13 MRAS YES1 MYH7 TJP3 PPP2R1B TJP2 PRKCH GNAI3 CLDN15 PARD6G JAM2 RRAS2 MYH6 PARD6B IGSF5 CLDN5 F11R OCLN RRAS EPB41 CLDN10 CLDN9
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.746691871455577,0.99401372212693,0.0565299525056311,0.277346896783178,0.798009450423755,24,UBE2C ANAPC16 CDC26 CDK1
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.747272727272727,0.99401372212693,0.0546808488785442,0.274552506204137,0.817096118783549,28,KAT2B DEK MYO1C EP300 DDX21 SF3B1 TAF1B POLR2H ERCC6 BAZ1B TAF1A SMARCA5
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.745299145299145,0.99401372212693,0.0519512476197082,0.237167906428385,0.834536721612297,57,GLI1 PSMA2 PSMB8 PSMB9 PSME1 PSMD6 NUMB SUFU PSMB1 PSMD5 PSMA1 CUL1 RPS27A ITCH PSME2 PSMD9 UBC PSMA4 PSMD10 PSMB3 PSMA7 RBX1 PSMC6 PSMC2 PSMA8 PSME4 PSMD11 PSMA3 UBA52 PSMA6 PSMC5 PSMD12 PRKACB PSMB4 SKP1 PSMD7 PSMB10 PSMD14 UBB PSMF1 PSMB7 PSMC1 PSMD4 PSMB6 BTRC PSMC4 PSMD13 PSMD1 PSMD2 PSMD3 PSMA5 PSME3 PSMB5 PSMD8 PSMB2 PSMC3 PRKACA
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,0.744916820702403,0.99401372212693,0.0555947097758869,0.28930660870336,0.790980369259713,18,FGF2 FGFR4 FGF17 SOS1 FRS2
REACTOME_METALLOPROTEASE_DUBS,0.744402985074627,0.99401372212693,0.0560595875032335,0.293908086925543,0.793969555198906,17,BARD1 KAT2B EP300 UIMC1 BRCA1 RPS27A UBC MYSM1 STAMBP UBA52 PSMD14 UBB BABAM1 BRCC3 STAMBPL1 STAM NLRP3
REACTOME_MRNA_CAPPING,0.745575221238938,0.99401372212693,0.0640703750499722,-0.258740511065968,-0.833309727407574,28,RNMT POLR2A POLR2E ERCC2 GTF2H4 POLR2I POLR2F CCNH SUPT5H POLR2G GTF2F1 GTF2H1 ERCC3 POLR2C POLR2L GTF2H3 POLR2K POLR2D GTF2H2 POLR2B MNAT1 CDK7 RNGTT NCBP1 NCBP2 GTF2F2 POLR2H POLR2J
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.746691871455577,0.99401372212693,0.0565299525056311,0.276568989037851,0.795771178643796,24,EGFR DLL1 JAG1 YBX1 MIB1 TACC3 DLL4 ADAM10 APH1B
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.747028862478778,0.99401372212693,0.051530912208539,0.231555571689717,0.849007096875666,69,CDK2 PSMA2 CCNA2 MCM8 ORC1
REACTOME_PLATELET_HOMEOSTASIS,0.740648379052369,0.99401372212693,0.0702812841717392,-0.219763971163663,-0.876841082649191,81,P2RX2 SLC8A2 P2RX6 NOS1 ATP2B2 GNG13 GNG3 NOS2 TRPC3 GNG4 SLC8A3 ATP2B3 PPP2R1A PDE2A CALM1 PPP2R5B ATP2A2 P2RX3 GNG7 SLC8A1 PDE1A PDE11A GNB1 ATP2A3 PDE10A STIM1 ATP2A1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.741219963031423,0.99401372212693,0.055826471778749,0.292356816458289,0.799319807017895,18,GNG12 GNG5 GNG11
WP_ERBB_SIGNALING_PATHWAY,0.744186046511628,0.99401372212693,0.0507027937029348,0.224744684628009,0.853035860940577,88,EGFR FOXO1 MYC CDKN1A ERBB2 STAT5A BCL2L11 PIK3R2 ELK1 EIF4EBP1 PLCG2 GAB1 PIK3CA NCK1 PAK2 SOS1 CBL CDKN1B PLCG1 RAF1 RPS6KB1 SOS2 SHC1 CCND1 TP53 STAT5B ARAF PRKCA PIK3CD PAK4
WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS,0.746691871455577,0.99401372212693,0.0565299525056311,0.277711816798328,0.799059433762728,24,ARG1 NOS3 NAGS OTC
REACTOME_SENSORY_PERCEPTION,0.748043818466354,0.994369358688607,0.0477342401407188,0.208532809642921,0.887263485352323,196,SCNN1A STRA6 GPC3 OR7C1 ANO2 AKR1C1 GPC4 OTOG EZR SDC2 GPC6 DHRS3 EPS8 DHRS9 TTR GRK7 LPL SCNN1G APOC2 LRP10 LRAT AKR1C3 HSD17B1 RDH10 GNAT1 GUCY2D ESPNL TAS1R1 SDC4 APOB MYO3A TAS1R3 PDE6A MSN TRIOBP RDH5 CALHM3 OR51E1 TWF1 GPC5 GSN SAG ITPR3 SCN9A MYO1C ABCA4 CTBP2 RCVRN RGS9BP CDH23 HSPG2 KCNJ2 CYP4V2 CAMKMT KCNN2 MYO7A
BIOCARTA_CK1_PATHWAY,0.750533049040512,0.994734057295472,0.0619762736001998,-0.29634887118474,-0.808355456067692,15,PLCB1 DRD2 PRKAR1B CDK5R1 CDK5 PRKAR1A CSNK1D PPP2CA PPP3CA GRM1 PRKACB
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,0.749536178107607,0.994734057295472,0.0554793308704233,0.286870806975321,0.804115185833384,21,UBE2C ANAPC16 CDC26 BUB3
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0.749536178107607,0.994734057295472,0.0554793308704233,0.287366928834831,0.805505843619243,21,NOTCH2 DLL1 JAG1 MIB1 MDK DLL4 ADAM10 APH1B
REACTOME_PYRUVATE_METABOLISM,0.75134168157424,0.994734057295472,0.0536769600638127,0.267530557417758,0.81319417654944,30,PDK4 SLC16A1 SLC16A3 RXRA
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.751211631663974,0.994734057295472,0.0489954089862481,0.213324155756735,0.880166147920187,157,GATA3 NFKBIA PSMA2 BIRC3 MYC CCNA2 ADRB2 TGFBR1 SMAD4 USP47 HIF1A CCP110 PSMB8 MAP3K7 CDC25A USP21 IDE SMURF2 BIRC2 USP3 ATXN7 USP28 DDB2 TNKS2 AR IFIH1 DDX58 SMAD7 STAM2 PSMB9 SMAD1 SKP2 SMAD2 AXIN2 USP24 USP15 PSME1 RHOT1 TP53 FOXO4 RIPK1 USP34 PSMD6
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME,0.75042735042735,0.994734057295472,0.0516355964484201,0.23652265219096,0.832266227412572,57,GABRR2 MSX1 GNRH1 GABRG1 TACR3 CDKN2C CDKN2A CDKN2B SNORD109A CDC6 RB1 NGF LHB CYFIP1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.752631578947368,0.99510699051715,0.0526973085708419,0.2474066674661,0.820755326744965,41,HK3 HK2 NPL PGM2 GFPT2 RENBP PGM1 UGDH FPGT PGM3 CHIT1 HEXB NANP GALK1 GCK GMDS GNPNAT1
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.752427184466019,0.99510699051715,0.0489954089862481,0.213718809849126,0.872522991515911,143,FZD2 PSMA2 FZD7 GNG12 MYC RAC2 ITPR2 GNG5 FZD1 GNG11 TCF7L1 NFATC1 PLCB3 PRKG1 VANGL2 FZD8 LEF1 PDE6A FZD5 WNT5A FZD4 PSMB8 ITPR3 MAP3K7 MOV10 SMURF2 TCF7L2 WNT5B RYK DAAM1 FZD6 GNGT2 PLCB2 PSMB9 TNRC6B
BIOCARTA_GPCR_PATHWAY,0.755793226381462,0.997061899307803,0.0532386494755899,0.27044046096551,0.814777555086895,29,NFATC2 NFATC4 FOS NFATC1 ELK1 NFATC3 CREB1 PLCG1 RAF1 PPP3CC PRKAR2B PRKCA
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.758029978586724,0.997061899307803,0.0617054053637523,-0.288625271632646,-0.798301349047283,16,MVB12B VPS28 UBB PPIA VPS37C UBA52 NMT2 VPS37D VPS37B UBC VPS37A MVB12A RPS27A FURIN TSG101 UBAP1
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.759162303664922,0.997061899307803,0.0520570030732099,0.24496345159565,0.815549809740347,42,DDB2 PIAS1 SUMO2 ERCC5 USP45 ERCC4 CUL4A CUL4B RPS27A CDK7 RNF111 RPA2 SUMO1 CETN2 UBC MNAT1 PARP1 UBE2I GTF2H2 RBX1 RPA1 XPC RAD23B GTF2H3 ERCC1 UBA52 PIAS3 XPA RPA3 ERCC3 SUMO3 GTF2H1 UBB PARP2 CCNH CHD1L GTF2H4 RAD23A ERCC2 UBE2V2 DDB1 UBE2N
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.755208333333333,0.997061899307803,0.0520570030732099,0.241028750802597,0.836559228134399,53,MLLT3 TCEA1 AFF4 CDC73 CCNT1 POLR2J NELFA CTR9 POLR2H GTF2F2 NCBP2 EAF2 NCBP1 CCNK CDK7 SUPT6H NELFCD MNAT1 POLR2B CCNT2 GTF2H2 LEO1 PAF1 SUPT4H1 ELL POLR2D POLR2K SSRP1 GTF2H3 CDK9 POLR2L POLR2C CTDP1 ERCC3 GTF2H1 NELFE GTF2F1 POLR2G SUPT5H CCNH POLR2F IWS1 POLR2I WDR61 GTF2H4 SUPT16H NELFB ERCC2 MLLT1 POLR2E POLR2A EAF1 RTF1
REACTOME_HIV_TRANSCRIPTION_INITIATION,0.760141093474427,0.997061899307803,0.0524827622635459,0.244454746451751,0.819476564221249,45,TAF3 GTF2E2 TAF4 TAF7L POLR2J TAF12 POLR2H TAF5 GTF2F2 GTF2B TAF2 GTF2A1 TAF7 GTF2A2 CDK7 MNAT1 GTF2E1 POLR2B GTF2H2 TAF9 POLR2D POLR2K GTF2H3 TAF1 TBP TAF4B POLR2L POLR2C ERCC3 GTF2H1 GTF2F1 POLR2G TAF13 TAF11 CCNH POLR2F TAF9B TAF10 POLR2I TAF6 GTF2H4 ERCC2 POLR2E POLR2A TAF15
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.760141093474427,0.997061899307803,0.0524827622635459,0.243586721513405,0.821083900647637,48,FGF2 FGFR4 FGF10 FLT3LG PIK3R2 FGF17 GAB1 PIK3CA IRS1 IRS2 FGFR3 SOS1 SHC1 FRS2
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY,0.757731958762887,0.997061899307803,0.0514264916187015,0.233870967741936,0.836274253821838,63,PSMA2 HMOX1 BACH1 NFE2L2 PSMB8 PSMB9 SKP2 PSME1 PSMD6 PSMB1 PSMD5 PSMA1 CUL1 RPS27A CUL3 KEAP1 CSNK2A2 PSME2 PSMD9 UBC PSMA4 PSMD10 PSMB3 FBXL17 PSMA7 RBX1 CSNK2B PSMC6 PSMC2 PSMA8 CSNK2A1 PSME4 PSMD11 PSMA3 UBA52 PSMA6 PSMC5 PSMD12 MAFK PSMB4 SKP1 PSMD7 PSMB10 PSMD14 UBB PSMF1 PSMB7 PSMC1 HM13 PSMD4 PSMB6 PRKCD PSMC4 PSMD13 PSMD1 PSMD2 PSMD3 PSMA5 PSME3 PSMB5 PSMD8 PSMB2 PSMC3
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,0.757855822550832,0.997061899307803,0.0547939500773363,0.283585170687319,0.775337639303048,18,CHEK2 ATM EHMT1 JMY EP300 TP53
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,0.76017130620985,0.997061899307803,0.0615706755421678,-0.286890291237618,-0.793502610592793,16,LIMK1 PAK3 PAK1
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.759259259259259,0.997061899307803,0.0653834195468773,-0.239865355901853,-0.824974121363324,41,AVP SLC28A2 LCN1 SLC27A4 LCN15 SLCO1A2 SLC29A1 SLCO4C1 SLCO2A1 SLC35A2 SLC29A2 PDZD11 SLC35C1 SLC35B2
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,0.757774140752864,0.997061899307803,0.0491927521045191,0.220795975161929,0.845866316473703,92,HOXC8 TRIM50 BTK LAT2 MYC FZD9 FAS FBLN5 DEK ACACB PRKG1 RB1 PCNA
WP_PARKINSONS_DISEASE_PATHWAY,0.758802816901409,0.997061899307803,0.0524827622635459,0.247440869660761,0.804039076401011,38,SLC6A3 CASP7 CASP6
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.76360225140713,0.997584939958751,0.0551351763385257,0.296316710183463,0.775633559897009,15,PLA2G2A PLA2R1 PLA2G4D PLA2G10
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,0.763020833333333,0.997584939958751,0.0709609456938284,-0.212260441725704,-0.86763283238377,97,TUBB3 KIF12 TUBB4A TUBB2A TUBA1A TUBA1B TUBA3E KIFC2 TUBA4A NAPA NAPB KIF3B KIF1A KIF21B KIF18B KLC2 ARFGAP2 ARF3 NSF TUBB2B TUBA4B KIF6 KIF13B ARF5 KIFAP3 COPG1 GBF1 TUBB4B ARFGAP1 KIF3A KIF3C KIF1B KIF2A
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,0.76173285198556,0.997584939958751,0.053457214108991,0.271180120957277,0.808799330711764,27,FGF2 STAT5A FGFR1OP2 FGF17 PIK3CA STAT3 ERLIN2 CNTRL FGFR1 STAT5B LRRFIP1 CPSF6 ZMYM2
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.7625,0.997584939958751,0.0529129848430584,0.263591426303669,0.814815321970387,32,CUBN NPC2 SOAT1 LIPC APOB APOBR
REACTOME_SIGNALING_BY_WNT_IN_CANCER,0.763250883392226,0.997584939958751,0.0523759084097997,0.261446422696536,0.815419644479654,33,PPP2R1B DKK1 FZD8 LRP5 FZD5 DKK4 FZD4 CTBP2 TCF7L2 TNKS2 FZD6 LRP6
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,0.763245033112583,0.997584939958751,0.0493910105981501,0.222609931050631,0.846008046906097,89,EVC2 EVC SASS6 TTC23 BBS2 RAB23 DYNLT1 TMEM216 IFT74 CEP19 OFD1 IFT140 DYNC2H1 MIB1 ARL13B CEP120 TUBD1 CEP76 BBS9 BBS10 WDR19 CEP44 TULP3 TTC30B TTC26 IFT20 TTBK2 WDR35 IFT46 IFT88 EFCAB7 PIBF1 ARL3 TCTN3 TCTN2
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.765650080256822,0.998063051234921,0.0478299633114229,0.214441933491446,0.861237416406862,124,HCK CD28 DOCK2 PSMA2 CD4 LCK RCC1 APOBEC3G
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.764604810996564,0.998063051234921,0.051011413203915,0.236683026247782,0.836904825341646,59,CDK2 PSMA2 CCNA2 CDKN1A
WP_ALZHEIMERS_DISEASE,0.765990639625585,0.998063051234921,0.0465084048719157,0.207059819827492,0.898872782733266,255,WNT6 TUBAL3 FZD2 CYBB PSMA2 IL6 WNT16 CASP7 CAPN2 TNFRSF1A TUBB6 FZD7 CSF1 LPL ITPR2 FZD9 CASP8 NOX1 MME FAS RELA FZD1 IL1B SLC25A31 DKK1 GPR83 PLCB3 PIK3R2 WNT3 FZD8 CALML4 FRAT2 TUBB1 TUBB8 MAP3K5 LRP5 FZD5 WNT5A CASP12 PIK3CA DKK4 IKBKB KIF5B ITPR3 NFKB1 IRS1 IDE CHUK IRS2
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,0.765807962529274,0.998063051234921,0.0655321029282414,-0.234589905770851,-0.846793745965571,51,GRIN2B PDE6B NOS1 ADCY1 GRIN2A GRIN1 PDE4A PDE2A PDE8A PDE1A PDE11A DRD2 PDE10A GRIN2D ADCY7 ADCY5
BIOCARTA_ARAP_PATHWAY,0.932835820895522,1,0.0456790414930062,0.231707436270453,0.625939394986895,17,CYTH4 ARFGAP3 ARAP1 ARAP2
BIOCARTA_BIOPEPTIDES_PATHWAY,1,1,0.0413209506074822,0.139659561326631,0.415641026515183,28,STAT5A JAK2 AGT STAT3 SOS1 PLCG1 RAF1 FYN SHC1 PRKCA MAPK14
BIOCARTA_CARM_ER_PATHWAY,0.896678966789668,1,0.0469758727821845,0.234587698667237,0.688072076968477,25,HDAC1 NR0B1 EP300 SPEN CCND1 HDAC4 CREBBP MED1 BRCA1 HDAC2 PPARGC1A GTF2A1 GRIP1
BIOCARTA_CREB_PATHWAY,0.989200863930886,1,0.0496901392724606,-0.179576712035915,-0.530287615010707,21,ADCY1 PRKCB HRAS PRKAR1B RAC1 PRKAR1A MAPK3 PIK3R1 MAPK1 PRKACB AKT1 GRB2 PRKAR2A MAPK14 PRKCA PRKAR2B RPS6KA1 RPS6KA5 CREB1 SOS1 PIK3CA
BIOCARTA_EIF4_PATHWAY,0.795841209829868,1,0.0535669384770951,0.266813237075544,0.767700980807773,24,EIF4EBP1 PIK3CA GHR IRS1 PABPC1 RPS6KB1 PRKCA MAPK14 MKNK1
BIOCARTA_EIF_PATHWAY,0.815845824411135,1,0.0582216241124161,-0.272095757187133,-0.752582782525691,16,EEF2 EIF4E EIF6 EIF4G3 EIF3A EIF4G1 EIF1AX EIF1 EIF2S3 EIF4G2 EIF5 EIF2S1 EIF4A2 EIF4A1 EIF2S2 EEF2K
BIOCARTA_ERAD_PATHWAY,0.896296296296296,1,0.0471642455670861,0.240487387772552,0.663132735475614,19,MAN1A1 MAN2B1 MAN1C1 FBXO2 SEC61A1 UBA2 CUL1 CANX MAN1A2
BIOCARTA_HDAC_PATHWAY,0.96309963099631,1,0.0437125833579551,0.203865882717097,0.597961539079441,25,NFATC2 PIK3CG NFATC1 IGF1R PIK3CA
BIOCARTA_IGF1R_PATHWAY,0.981447124304267,1,0.0431036828790402,0.191469120030222,0.541918007942758,22,IGF1R PIK3CA IRS1 SOS1 RAF1 SHC1 RPS6KA1 PRKAR2B
BIOCARTA_INTEGRIN_PATHWAY,0.916961130742049,1,0.0439759278026345,0.229028950812438,0.714313486185255,33,CAV1 ROCK1 ITGB1 RAP1A SOS1 VCL TLN1 RAF1 FYN SHC1 RHOA TNS1 ACTN1 JUN
BIOCARTA_MAL_PATHWAY,0.829004329004329,1,0.0579754757571486,-0.264130067834868,-0.760759065157413,19,LIMK1 MAL MAP4K2 HRAS HNF1A MAP2K1 MAP2K2 RAC1 CDC42 MAPK8 ACTA1 MAPK3 MAPK1 SRF
BIOCARTA_MTOR_PATHWAY,0.957328385899815,1,0.0442407423477375,0.21435188484287,0.60084052306162,21,EIF4EBP1 PIK3CA RPS6KB1 MKNK1 EIF4A1 RHEB PTEN EIF4A2 PDPK1 EIF4G2 EIF4G1 AKT1 TSC1 EIF3A PIK3R1 EIF4G3 PPP2CA MTOR PDK2 EIF4E TSC2
BIOCARTA_PGC1A_PATHWAY,0.835820895522388,1,0.0568864160475701,-0.276313487271087,-0.753704625658702,15,CAMK4 CALM3 CALM1 PPP3CB CAMK1 HDAC5 YWHAH CALM2
BIOCARTA_PROTEASOME_PATHWAY,0.77962962962963,1,0.0535669384770951,0.281629913096339,0.776581326751183,19,PSMA2 RPN2 PSMB1 PSMA1 RPN1 UBE2A PSMA4 PSMB3 PSMA7 PSMA3 PSMA6 UBE3A UBA1 PSMB4 PSMB7 PSMB6 PSMA5 PSMB5 PSMB2
BIOCARTA_PTDINS_PATHWAY,0.988826815642458,1,0.0429311093452583,0.184621791060864,0.529840540973509,23,BTK LYN JAG1 PLCG1 PFKP RPS6KB1
BIOCARTA_PYK2_PATHWAY,0.953125,1,0.0529129848430584,-0.208299059212883,-0.659636271292234,27,CALM3 PAK1 CALM1 PRKCB HRAS MAP2K1 CALM2 MAP2K2 BCAR1 RAC1 MAP2K4 MAPK8 MAPK3
BIOCARTA_VDR_PATHWAY,0.829867674858223,1,0.0516355964484201,0.258326393928001,0.743281810755554,24,ACTL6A KAT2B HDAC1 RXRA NCOA1 EP300 CREBBP VDR MED1 BAZ1B COPS2 ARID1A SMARCE1
